Country_Code,Country,High_Income_Country,Year,LMY_Education_Female_IAScore,LMY_Education_Female_GBScore,LMY_Education_Male_IAScore,LMY_Education_Male_GBScore,HiY_Education_Female_IAScore,HiY_Education_Female_GBScore,HiY_Education_Male_IAScore,HiY_Education_Male_GBScore,LMY_Food_Female_IAScore,LMY_Food_Female_GBScore,LMY_Food_Male_IAScore,LMY_Food_Male_GBScore,HiY_Food_Female_IAScore,HiY_Food_Female_GBScore,HiY_Food_Male_IAScore,HiY_Food_Male_GBScore,H_EducQual_Female_MRYear,H_EducQual_Female_MRGDP,H_EducQual_Female_IAFrontier,H_EducQual_Female_MRValue,H_EducQual_Female_IAPenalty,H_EducQual_Female_IAScore,H_EducQual_Female_GBPenalty,H_EducQual_Female_GBScore,H_EducQual_Male_MRYear,H_EducQual_Male_MRGDP,H_EducQual_Male_IAFrontier,H_EducQual_Male_MRValue,H_EducQual_Male_IAPenalty,H_EducQual_Male_IAScore,H_EducQual_Male_GBPenalty,H_EducQual_Male_GBScore,TotNetPrimEn_Female_MRYear,TotNetPrimEn_Female_MRGDP,TotNetPrimEn_Female_IAFrontier,TotNetPrimEn_Female_MRValue,TotNetPrimEn_Female_IAPenalty,TotNetPrimEn_Female_IAScore,TotNetPrimEn_Female_GBPenalty,TotNetPrimEn_Female_GBScore,TotNetPrimEn_Male_MRYear,TotNetPrimEn_Male_MRGDP,TotNetPrimEn_Male_IAFrontier,TotNetPrimEn_Male_MRValue,TotNetPrimEn_Male_IAPenalty,TotNetPrimEn_Male_IAScore,TotNetPrimEn_Male_GBPenalty,TotNetPrimEn_Male_GBScore,TotNetUpSecEn_Female_MRYear,TotNetUpSecEn_Female_MRGDP,TotNetUpSecEn_Female_IAFrontier,TotNetUpSecEn_Female_MRValue,TotNetUpSecEn_Female_IAPenalty,TotNetUpSecEn_Female_IAScore,TotNetUpSecEn_Female_GBPenalty,TotNetUpSecEn_Female_GBScore,TotNetUpSecEn_Male_MRYear,TotNetUpSecEn_Male_MRGDP,TotNetUpSecEn_Male_IAFrontier,TotNetUpSecEn_Male_MRValue,TotNetUpSecEn_Male_IAPenalty,TotNetUpSecEn_Male_IAScore,TotNetUpSecEn_Male_GBPenalty,TotNetUpSecEn_Male_GBScore,PISAmath_Female_MRYear,PISAmath_Female_MRGDP,PISAmath_Female_IAFrontier,PISAmath_Female_MRValue,PISAmath_Female_IAPenalty,PISAmath_Female_IAScore,PISAmath_Female_GBPenalty,PISAmath_Female_GBScore,PISAmath_Male_MRYear,PISAmath_Male_MRGDP,PISAmath_Male_IAFrontier,PISAmath_Male_MRValue,PISAmath_Male_IAPenalty,PISAmath_Male_IAScore,PISAmath_Male_GBPenalty,PISAmath_Male_GBScore,PISAreading_Female_MRYear,PISAreading_Female_MRGDP,PISAreading_Female_IAFrontier,PISAreading_Female_MRValue,PISAreading_Female_IAPenalty,PISAreading_Female_IAScore,PISAreading_Female_GBPenalty,PISAreading_Female_GBScore,PISAreading_Male_MRYear,PISAreading_Male_MRGDP,PISAreading_Male_IAFrontier,PISAreading_Male_MRValue,PISAreading_Male_IAPenalty,PISAreading_Male_IAScore,PISAreading_Male_GBPenalty,PISAreading_Male_GBScore,PISAscience_Female_MRYear,PISAscience_Female_MRGDP,PISAscience_Female_IAFrontier,PISAscience_Female_MRValue,PISAscience_Female_IAPenalty,PISAscience_Female_IAScore,PISAscience_Female_GBPenalty,PISAscience_Female_GBScore,PISAscience_Male_MRYear,PISAscience_Male_MRGDP,PISAscience_Male_IAFrontier,PISAscience_Male_MRValue,PISAscience_Male_IAPenalty,PISAscience_Male_IAScore,PISAscience_Male_GBPenalty,PISAscience_Male_GBScore,HiY_PISAAverage_Female_IAScore,HiY_PISAAverage_Female_GBScore,HiY_PISAAverage_Male_IAScore,HiY_PISAAverage_Male_GBScore,NotStunted_Female_MRYear,NotStunted_Female_MRGDP,NotStunted_Female_IAFrontier,NotStunted_Female_MRValue,NotStunted_Female_IAPenalty,NotStunted_Female_IAScore,NotStunted_Female_GBPenalty,NotStunted_Female_GBScore,NotStunted_Male_MRYear,NotStunted_Male_MRGDP,NotStunted_Male_IAFrontier,NotStunted_Male_MRValue,NotStunted_Male_IAPenalty,NotStunted_Male_IAScore,NotStunted_Male_GBPenalty,NotStunted_Male_GBScore,FoodSecure_Female_MRYear,FoodSecure_Female_MRGDP,FoodSecure_Female_IAFrontier,FoodSecure_Female_MRValue,FoodSecure_Female_IAPenalty,FoodSecure_Female_IAScore,FoodSecure_Female_GBPenalty,FoodSecure_Female_GBScore,FoodSecure_Male_MRYear,FoodSecure_Male_MRGDP,FoodSecure_Male_IAFrontier,FoodSecure_Male_MRValue,FoodSecure_Male_IAPenalty,FoodSecure_Male_IAScore,FoodSecure_Male_GBPenalty,FoodSecure_Male_GBScore,AdultSurvival_Female_MRYear,AdultSurvival_Female_MRGDP,AdultSurvival_Female_IAFrontier,AdultSurvival_Female_MRValue,AdultSurvival_Female_IAPenalty,AdultSurvival_Female_IAScore,AdultSurvival_Female_GBPenalty,AdultSurvival_Female_GBScore,AdultSurvival_Male_MRYear,AdultSurvival_Male_MRGDP,AdultSurvival_Male_IAFrontier,AdultSurvival_Male_MRValue,AdultSurvival_Male_IAPenalty,AdultSurvival_Male_IAScore,AdultSurvival_Male_GBPenalty,AdultSurvival_Male_GBScore,SeniorSurvival_Female_MRYear,SeniorSurvival_Female_MRGDP,SeniorSurvival_Female_IAFrontier,SeniorSurvival_Female_MRValue,SeniorSurvival_Female_IAPenalty,SeniorSurvival_Female_IAScore,SeniorSurvival_Female_GBPenalty,SeniorSurvival_Female_GBScore,SeniorSurvival_Male_MRYear,SeniorSurvival_Male_MRGDP,SeniorSurvival_Male_IAFrontier,SeniorSurvival_Male_MRValue,SeniorSurvival_Male_IAPenalty,SeniorSurvival_Male_IAScore,SeniorSurvival_Male_GBPenalty,SeniorSurvival_Male_GBScore,U5Survival_Female_MRYear,U5Survival_Female_MRGDP,U5Survival_Female_IAFrontier,U5Survival_Female_MRValue,U5Survival_Female_IAPenalty,U5Survival_Female_IAScore,U5Survival_Female_GBPenalty,U5Survival_Female_GBScore,U5Survival_Male_MRYear,U5Survival_Male_MRGDP,U5Survival_Male_IAFrontier,U5Survival_Male_MRValue,U5Survival_Male_IAPenalty,U5Survival_Male_IAScore,U5Survival_Male_GBPenalty,U5Survival_Male_GBScore,NotLTUnemploy_Female_MRYear,NotLTUnemploy_Female_MRGDP,NotLTUnemploy_Female_IAFrontier,NotLTUnemploy_Female_MRValue,NotLTUnemploy_Female_IAPenalty,NotLTUnemploy_Female_IAScore,NotLTUnemploy_Female_GBPenalty,NotLTUnemploy_Female_GBScore,NotLTUnemploy_Male_MRYear,NotLTUnemploy_Male_MRGDP,NotLTUnemploy_Male_IAFrontier,NotLTUnemploy_Male_MRValue,NotLTUnemploy_Male_IAPenalty,NotLTUnemploy_Male_IAScore,NotLTUnemploy_Male_GBPenalty,NotLTUnemploy_Male_GBScore
ABW,Aruba,1,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009,36629.32785,100,97.57689,1.843929544,95.73296046,1.843929544,95.73296046,2009,36629.32785,100,91.50528,6.104748385,85.40053162,6.104748385,85.40053162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,36558.97284,96.39823255,93.66660026,2.032158384,94.29620562,2.444384337,93.11108267,2014,36558.97284,93.28882028,86.30077318,4.585403683,85.61215173,4.964588312,84.3420411,2014,36558.97284,80.48603889,62.48055144,0,76.14726152,0,72.76019169,2014,36558.97284,67.87179175,45.49606941,0,64.41055406,0,60.44189465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABW,Aruba,1,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009,36629.32785,100,97.57689,1.843929544,95.73296046,1.843929544,95.73296046,2009,36629.32785,100,91.50528,6.104748385,85.40053162,6.104748385,85.40053162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,36099.94264,96.39058075,93.73297774,1.944911586,94.48258907,2.356385651,93.28758467,2015,36099.94264,93.27977725,86.49626889,4.380841318,86.1024225,4.76122857,84.81692267,2015,36099.94264,80.40864407,62.49642082,0,76.24645891,0,72.78027951,2015,36099.94264,67.78089959,45.60172678,0,64.67210099,0,60.59959221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABW,Aruba,1,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009,36629.32785,100,97.57689,1.843929544,95.73296046,1.843929544,95.73296046,2009,36629.32785,100,91.50528,6.104748385,85.40053162,6.104748385,85.40053162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,36504.68873,96.39733769,93.67665407,2.020182953,94.32285337,2.432359189,93.13651291,2016,36504.68873,93.28776273,86.57418706,4.410098429,86.17233058,4.793414076,84.89295684,2016,36504.68873,80.4769745,61.9045249,0,75.39322458,0,72.03104417,2016,36504.68873,67.86113655,45.34830173,0,64.18640187,0,60.22134586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABW,Aruba,1,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009,36629.32785,100,97.57689,1.843929544,95.73296046,1.843929544,95.73296046,2009,36629.32785,100,91.50528,6.104748385,85.40053162,6.104748385,85.40053162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017,38868.33392,96.43398654,93.93864782,2.018003159,94.62957836,2.442003563,93.47619353,2017,38868.33392,93.33107501,86.93711572,4.603601294,86.43262059,5.001338464,85.18910003,2017,38868.33392,80.85111387,62.83852867,0,76.25270839,0,73.21332743,2017,38868.33392,68.30316166,45.90476059,0,64.61724741,0,61.05188148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABW,Aruba,1,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009,36629.32785,100,97.57689,1.843929544,95.73296046,1.843929544,95.73296046,2009,36629.32785,100,91.50528,6.104748385,85.40053162,6.104748385,85.40053162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,39597.65988,96.44441161,94.03573844,1.996684657,94.76778279,2.424236316,93.62341494,2018,39597.65988,93.34339554,87.29977393,4.480782126,87.04804607,4.886848971,85.80728149,2018,39597.65988,80.95864063,62.93429498,0,76.27084226,0,73.3345506,2018,39597.65988,68.43104733,46.48701933,0,65.40490986,0,61.92092437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABW,Aruba,1,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009,36629.32785,100,97.57689,1.843929544,95.73296046,1.843929544,95.73296046,2009,36629.32785,100,91.50528,6.104748385,85.40053162,6.104748385,85.40053162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,38511.33688,96.42873964,94.19641775,1.789173239,95.21155268,2.216189983,94.04570035,2019,38511.33688,93.32487413,87.56875536,4.123690117,87.80602747,4.530822296,86.53689348,2019,38511.33688,80.79718157,63.31744424,0,76.93880305,0,73.81954967,2019,38511.33688,68.23916125,46.84445568,0,66.16858108,0,62.45441147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABW,Aruba,1,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,29236.04726,96.24750429,94.03176577,1.180160178,95.83557988,1.55401832,94.48833604,2020,29236.04726,93.11068689,87.59006629,2.547037096,89.68954387,2.896242139,88.20107216,2020,29236.04726,79.00738143,60.62630483,0,75.16318475,0,70.41304409,2020,29236.04726,66.16812397,44.00504588,0,63.76694813,0,58.21648639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABW,Aruba,1,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,37333.51568,96.41071716,92.96354144,2.616697331,92.75066929,3.020908832,91.59714643,2021,37333.51568,93.30357483,85.95335485,4.947910935,84.74374197,5.324448405,83.49965555,2021,37333.51568,80.61286979,56.79841649,0,68.50476201,0,65.56761582,2021,37333.51568,68.02116135,39.68188977,0,55.03213369,0,51.76401458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AFG,Afghanistan,0,1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AFG,Afghanistan,0,1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AFG,Afghanistan,0,1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AFG,Afghanistan,0,1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AFG,Afghanistan,0,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AFG,Afghanistan,0,1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AFG,Afghanistan,0,1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AFG,Afghanistan,0,1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AFG,Afghanistan,0,1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AFG,Afghanistan,0,1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AFG,Afghanistan,0,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AFG,Afghanistan,0,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AFG,Afghanistan,0,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002,1280.463171,79.81871708,71.76621178,0,86.07283988,0,66.35494904,2002,1280.463171,73.69484746,66.84601934,0,86.75142987,0,62.28613798,2002,1280.463171,43.99264769,33.28831901,0,72.54782809,0,35.80799875,2002,1280.463171,39.32424205,26.64850475,0,63.0705981,0,32.31120112,2002,1280.463171,94.44682599,88.3,0,77.60460175,0,64.54545455,2002,1280.463171,93.05853249,87.48,0,78.5922999,0,62.06060606,,,,,,,,,,,,,,,,
AFG,Afghanistan,0,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003,1292.333437,79.97652961,72.92773501,0,87.84198598,0,67.90364668,2003,1292.333437,73.88135318,67.80866985,0,88.29505602,0,63.62315257,2003,1292.333437,44.06868104,34.00577505,0,74.2430363,0,36.71617095,2003,1292.333437,39.36384602,27.1730302,0,64.52429738,0,33.09407492,2003,1292.333437,94.50717172,88.71,0,78.92487176,0,65.78787879,2003,1292.333437,93.13396464,87.9,0,79.97255787,0,63.33333333,,,,,,,,,,,,,,,,
AFG,Afghanistan,0,2004,,,,,,,,,30.88164862,21.61785216,27.89310198,19.52580195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004,1260.060581,76.19162089,41.5,0,30.88164862,0,21.61785216,2004,1260.060581,76.19162089,40,0,27.89310198,0,19.52580195,,,,,,,,,,,,,,,,,2004,1260.060581,79.54052199,73.52048482,0,89.53774321,0,68.69397976,2004,1260.060581,73.36607144,68.65173248,0,90.82207607,0,64.79407288,2004,1260.060581,43.86133782,34.3715428,0,75.58036971,0,37.1791681,2004,1260.060581,39.25597572,27.53145381,0,65.77379082,0,33.62903554,2004,1260.060581,94.33994612,89.13,0,80.94383179,0,67.06060606,2004,1260.060581,92.92493265,88.32,0,82.23743639,0,64.60606061,,,,,,,,,,,,,,,,
AFG,Afghanistan,0,2005,,,,,,,,,30.88164862,21.61785216,27.89310198,19.52580195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004,1260.060581,76.19162089,41.5,0,30.88164862,0,21.61785216,2004,1260.060581,76.19162089,40,0,27.89310198,0,19.52580195,,,,,,,,,,,,,,,,,2005,1352.320627,80.73166868,74.01320185,0,88.56074247,0,69.3509358,2005,1352.320627,74.77379026,68.90598508,0,88.88121329,0,65.14720151,2005,1352.320627,44.44889132,34.68891371,0,75.25918402,0,37.58090343,2005,1352.320627,39.56272052,27.77190617,0,65.88574576,0,33.98791966,2005,1352.320627,94.79311586,89.55,0,81.13519951,0,68.33333333,2005,1352.320627,93.49139482,88.76,0,82.13988032,0,65.93939394,,,,,,,,,,,,,,,,
AFG,Afghanistan,0,2006,,,,,,,,,30.88164862,21.61785216,27.89310198,19.52580195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004,1260.060581,76.19162089,41.5,0,30.88164862,0,21.61785216,2004,1260.060581,76.19162089,40,0,27.89310198,0,19.52580195,,,,,,,,,,,,,,,,,2006,1366.993146,80.90628361,74.54891477,0,89.20765588,0,70.06521969,2006,1366.993146,74.98015335,68.51626851,0,87.79942217,0,64.60592848,2006,1366.993146,44.54087746,35.03966316,0,75.97115968,0,38.02489007,2006,1366.993146,39.61104458,27.89199386,0,66.14071936,0,34.16715502,2006,1366.993146,94.85858163,89.98,0,82.48804734,0,69.63636364,2006,1366.993146,93.57322703,89.19,0,83.50510072,0,67.24242424,,,,,,,,,,,,,,,,
AFG,Afghanistan,0,2007,,,,,,,,,30.88164862,21.61785216,27.89310198,19.52580195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007,1528.344578,60.36134924,10.1508,0,16.81672151,0,10.1508,2007,1528.344578,60.36134924,27.48444,0,45.53317702,0,27.48444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004,1260.060581,76.19162089,41.5,0,30.88164862,0,21.61785216,2004,1260.060581,76.19162089,40,0,27.89310198,0,19.52580195,,,,,,,,,,,,,,,,,2007,1528.344578,82.60534037,75.20402106,0,87.78767802,0,70.93869475,2007,1528.344578,76.98812952,68.19876126,0,84.01588063,0,64.1649462,2007,1528.344578,45.52710059,35.58931746,0,75.47867233,0,38.72065501,2007,1528.344578,40.13434274,28.14034086,0,65.86245553,0,34.53782218,2007,1528.344578,95.48309972,90.4,0,82.15397984,0,70.90909091,2007,1528.344578,94.35387465,89.62,0,82.69395211,0,68.54545455,,,,,,,,,,,,,,,,
AFG,Afghanistan,0,2008,,,,,,,,,30.88164862,21.61785216,27.89310198,19.52580195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007,1528.344578,60.36134924,10.1508,0,16.81672151,0,10.1508,2007,1528.344578,60.36134924,27.48444,0,45.53317702,0,27.48444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004,1260.060581,76.19162089,41.5,0,30.88164862,0,21.61785216,2004,1260.060581,76.19162089,40,0,27.89310198,0,19.52580195,,,,,,,,,,,,,,,,,2008,1556.844452,82.86885159,75.87439989,0,88.50898035,0,71.83253319,2008,1556.844452,77.29955188,69.49400438,0,85.88497152,0,65.96389497,2008,1556.844452,45.69661294,36.04715699,0,76.2892898,0,39.30019872,2008,1556.844452,40.22525567,28.61423514,0,67.03779629,0,35.24512707,2008,1556.844452,95.57797506,90.81,0,83.31591006,0,72.15151515,2008,1556.844452,94.47246883,90.04,0,83.86577902,0,69.81818182,,,,,,,,,,,,,,,,
AFG,Afghanistan,0,2009,,,,,,,,,30.88164862,21.61785216,27.89310198,19.52580195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007,1528.344578,60.36134924,10.1508,0,16.81672151,0,10.1508,2007,1528.344578,60.36134924,27.48444,0,45.53317702,0,27.48444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004,1260.060581,76.19162089,41.5,0,30.88164862,0,21.61785216,2004,1260.060581,76.19162089,40,0,27.89310198,0,19.52580195,,,,,,,,,,,,,,,,,2009,1823.742614,84.93689426,76.30830511,0,86.29009383,0,72.41107348,2009,1823.742614,79.74360231,70.63945833,0,84.23350188,0,67.55480324,2009,1823.742614,47.22004813,36.1856233,0,73.86449017,0,39.47547253,2009,1823.742614,41.05537452,28.87874495,0,66.22797645,0,35.63991783,2009,1823.742614,96.30483308,91.2,0,82.58023493,0,73.33333333,2009,1823.742614,95.38104135,90.47,0,82.6960495,0,71.12121212,,,,,,,,,,,,,,,,
AFG,Afghanistan,0,2010,,,,,,,,,30.88164862,21.61785216,27.89310198,19.52580195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007,1528.344578,60.36134924,10.1508,0,16.81672151,0,10.1508,2007,1528.344578,60.36134924,27.48444,0,45.53317702,0,27.48444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004,1260.060581,76.19162089,41.5,0,30.88164862,0,21.61785216,2004,1260.060581,76.19162089,40,0,27.89310198,0,19.52580195,,,,,,,,,,,,,,,,,2010,2026.163818,86.14204281,76.84169463,0,85.50038668,0,73.1222595,2010,2026.163818,81.16786877,71.12503152,0,83.02653541,0,68.22921045,2010,2026.163818,48.30340435,36.55782001,0,72.87607171,0,39.9466076,2010,2026.163818,41.66038494,29.17955124,0,65.95553015,0,36.08888245,2010,2026.163818,96.71442401,91.59,0,82.75442255,0,74.51515152,2010,2026.163818,95.89303001,90.87,0,82.6150805,0,72.33333333,,,,,,,,,,,,,,,,
