Country,iso3c,Year,Flag_HiY,Flag_LoworLowerMiddle,AdultSurvival_All,AdultSurvival_All_Source,AdultSurvival_Female,AdultSurvival_Female_Source,AdultSurvival_Male,AdultSurvival_Male_Source,AffordHouse,AffordHouse_Source,BasicSanitation,BasicSanitation_Source,Contraception,Contraception_Source,FoodSecure_All,FoodSecure_All_Source,FoodSecure_Female,FoodSecure_Female_Source,FoodSecure_Male,FoodSecure_Male_Source,GDP,GDP_Source,H_EducQual_All,H_EducQual_All_Source,H_EducQual_Female,H_EducQual_Female_Source,H_EducQual_Male,H_EducQual_Male_Source,NotAbsPoor,NotAbsPoor_Source,NotLowBirWt,NotLowBirWt_Source,NotLTUnemploy_All,NotLTUnemploy_All_Source,NotLTUnemploy_Female,NotLTUnemploy_Female_Source,NotLTUnemploy_Male,NotLTUnemploy_Male_Source,NotRelPoor,NotRelPoor_Source,NotStunted_All,NotStunted_All_Source,NotStunted_Female,NotStunted_Female_Source,NotStunted_Male,NotStunted_Male_Source,PISAaverage_All,PISAaverage_All_Source,PISAaverage_Female,PISAaverage_Female_Source,PISAaverage_Male,PISAaverage_Male_Source,PISAmath_All,PISAmath_All_Source,PISAmath_Female,PISAmath_Female_Source,PISAmath_Male,PISAmath_Male_Source,PISAreading_All,PISAreading_All_Source,PISAreading_Female,PISAreading_Female_Source,PISAreading_Male,PISAreading_Male_Source,PISAscience_All,PISAscience_All_Source,PISAscience_Female,PISAscience_Female_Source,PISAscience_Male,PISAscience_Male_Source,SafeSanitation,SafeSanitation_Source,SeniorSurvival_All,SeniorSurvival_All_Source,SeniorSurvival_Female,SeniorSurvival_Female_Source,SeniorSurvival_Male,SeniorSurvival_Male_Source,TotNetPrimEn_All,TotNetPrimEn_All_Source,TotNetPrimEn_Female,TotNetPrimEn_Female_Source,TotNetPrimEn_Male,TotNetPrimEn_Male_Source,TotNetUpSecEn_All,TotNetUpSecEn_All_Source,TotNetUpSecEn_Female,TotNetUpSecEn_Female_Source,TotNetUpSecEn_Male,TotNetUpSecEn_Male_Source,U5Survival_All,U5Survival_All_Source,U5Survival_Female,U5Survival_Female_Source,U5Survival_Male,U5Survival_Male_Source,WaterInHome,WaterInHome_Source
Cook Islands,COK,1994,1,0,77.7955255,standard,83.5594083,standard,72.6161957,standard,,,,,48.6,UNPD modern contraceptive use_married or in union retrieved 1_28_24 from https://population.un.org/dataportal/home?df=6db4f499-893c-4023-af9b-aedcdac7e2f28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.22130895,standard,46.341864,standard,28.9576623,standard,,,,,,,,,,,,,97.578,Retrieved 1_19_24 from https://www.who.int/data/gho/data/themes/topics/topic-details/GHO/child-mortality-and-causes-of-death,97.806,Retrieved 1_19_24 from https://www.who.int/data/gho/data/themes/topics/topic-details/GHO/child-mortality-and-causes-of-death,97.578,Retrieved 1_19_24 from https://www.who.int/data/gho/data/themes/topics/topic-details/GHO/child-mortality-and-causes-of-death,,
Cook Islands,COK,1995,1,0,78.54520983,standard,83.76934252,standard,73.72352587,standard,,,,,49,UNPD modern contraceptive use_married or in union retrieved 1_28_24 from https://population.un.org/dataportal/home?df=6db4f499-893c-4023-af9b-aedcdac7e2f29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.92795832,standard,46.69416509,standard,29.72890092,standard,,,,,,,,,,,,,97.632,Retrieved 1_19_24 from https://www.who.int/data/gho/data/themes/topics/topic-details/GHO/child-mortality-and-causes-of-death,97.87,Retrieved 1_19_24 from https://www.who.int/data/gho/data/themes/topics/topic-details/GHO/child-mortality-and-causes-of-death,97.632,Retrieved 1_19_24 from https://www.who.int/data/gho/data/themes/topics/topic-details/GHO/child-mortality-and-causes-of-death,,
Cook Islands,COK,1996,1,0,79.28494311,standard,84.02130763,standard,74.83460105,standard,,,,,49.1,UNPD modern contraceptive use_married or in union retrieved 1_28_24 from https://population.un.org/dataportal/home?df=6db4f499-893c-4023-af9b-aedcdac7e2f24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.72464191,standard,47.13796933,standard,30.5695118,standard,,,,,,,,,,,,,97.714,Retrieved 1_19_24 from https://www.who.int/data/gho/data/themes/topics/topic-details/GHO/child-mortality-and-causes-of-death,97.94,Retrieved 1_19_24 from https://www.who.int/data/gho/data/themes/topics/topic-details/GHO/child-mortality-and-causes-of-death,97.714,Retrieved 1_19_24 from https://www.who.int/data/gho/data/themes/topics/topic-details/GHO/child-mortality-and-causes-of-death,,
Cook Islands,COK,1997,1,0,77.61237375,standard,80.76897415,standard,74.54949043,standard,,,,,48.3,UNPD modern contraceptive use_married or in union retrieved 1_28_24 from https://population.un.org/dataportal/home?df=6db4f499-893c-4023-af9b-aedcdac7e2f24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.14422467,standard,45.33292908,standard,30.64237383,standard,97.92285,standard,,,,,,,,,,,97.809,Retrieved 1_19_24 from https://www.who.int/data/gho/data/themes/topics/topic-details/GHO/child-mortality-and-causes-of-death,98.025,Retrieved 1_19_24 from https://www.who.int/data/gho/data/themes/topics/topic-details/GHO/child-mortality-and-causes-of-death,97.809,Retrieved 1_19_24 from https://www.who.int/data/gho/data/themes/topics/topic-details/GHO/child-mortality-and-causes-of-death,,
Cook Islands,COK,1998,1,0,80.29979549,standard,84.66790743,standard,76.10888394,standard,,,,,47.2,UNPD modern contraceptive use_married or in union retrieved 1_28_24 from https://population.un.org/dataportal/home?df=6db4f499-893c-4023-af9b-aedcdac7e2f24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.21394623,standard,48.36786622,standard,31.80891064,standard,98.19856,standard,,,,,41.40379,standard,45.45455,standard,37.70739,standard,97.907,Retrieved 1_19_24 from https://www.who.int/data/gho/data/themes/topics/topic-details/GHO/child-mortality-and-causes-of-death,98.122,Retrieved 1_19_24 from https://www.who.int/data/gho/data/themes/topics/topic-details/GHO/child-mortality-and-causes-of-death,97.907,Retrieved 1_19_24 from https://www.who.int/data/gho/data/themes/topics/topic-details/GHO/child-mortality-and-causes-of-death,,
Cook Islands,COK,1999,1,0,80.64333522,standard,85.14184287,standard,76.33721624,standard,,,,,46.2,UNPD modern contraceptive use_married or in union retrieved 1_28_24 from https://population.un.org/dataportal/home?df=6db4f499-893c-4023-af9b-aedcdac7e2f24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.92422987,standard,49.23974256,standard,32.20096949,standard,95.01022,standard,93.21306,standard,96.64325,standard,25.72135,standard,28.25342,standard,23.37043,standard,98.007,Retrieved 1_19_24 from https://www.who.int/data/gho/data/themes/topics/topic-details/GHO/child-mortality-and-causes-of-death,98.216,Retrieved 1_19_24 from https://www.who.int/data/gho/data/themes/topics/topic-details/GHO/child-mortality-and-causes-of-death,98.007,Retrieved 1_19_24 from https://www.who.int/data/gho/data/themes/topics/topic-details/GHO/child-mortality-and-causes-of-death,,
Cook Islands,COK,2000,1,0,80.9023378,standard,85.77665907,standard,76.31617138,standard,,,,,45.7,UNPD modern contraceptive use_married or in union retrieved 1_28_24 from https://population.un.org/dataportal/home?df=6db4f499-893c-4023-af9b-aedcdac7e2f24,,,,,,,,,,,,,,,,,89.9,WHO Low Birth weight retrieved 1_22_24 from https://www.who.int/data/nutrition/nlis/info/low-birth-weight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.59956808,standard,50.17834538,standard,32.47675762,standard,89.50462,standard,89.69163,standard,89.3344,standard,33.1467,standard,36.92661,standard,29.54048,standard,98.106,Retrieved 1_19_24 from https://www.who.int/data/gho/data/themes/topics/topic-details/GHO/child-mortality-and-causes-of-death,98.297,Retrieved 1_19_24 from https://www.who.int/data/gho/data/themes/topics/topic-details/GHO/child-mortality-and-causes-of-death,98.106,Retrieved 1_19_24 from https://www.who.int/data/gho/data/themes/topics/topic-details/GHO/child-mortality-and-causes-of-death,84.54499,standard
Cook Islands,COK,2001,1,0,81.0880009,standard,86.51119919,standard,76.08640302,standard,,,,,45.4,UNPD modern contraceptive use_married or in union retrieved 1_28_24 from https://population.un.org/dataportal/home?df=6db4f499-893c-4023-af9b-aedcdac7e2f24,,,,,,,,,,,,,,,,,89.9,WHO Low Birth weight retrieved 1_22_24 from https://www.who.int/data/nutrition/nlis/info/low-birth-weight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.10167603,standard,51.15404467,standard,32.51925092,standard,,,,,,,,,,,,,98.192,Retrieved 1_19_24 from https://www.who.int/data/gho/data/themes/topics/topic-details/GHO/child-mortality-and-causes-of-death,98.381,Retrieved 1_19_24 from https://www.who.int/data/gho/data/themes/topics/topic-details/GHO/child-mortality-and-causes-of-death,98.192,Retrieved 1_19_24 from https://www.who.int/data/gho/data/themes/topics/topic-details/GHO/child-mortality-and-causes-of-death,84.76461,standard
Cook Islands,COK,2002,1,0,81.46397643,standard,87.50784943,standard,75.96041258,standard,,,,,45.3,UNPD modern contraceptive use_married or in union retrieved 1_28_24 from https://population.un.org/dataportal/home?df=6db4f499-893c-4023-af9b-aedcdac7e2f24,,,,,,,,,,,,,,,,,89.9,WHO Low Birth weight retrieved 1_22_24 from https://www.who.int/data/nutrition/nlis/info/low-birth-weight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.75080357,standard,52.39369113,standard,32.75281037,standard,,,,,,,,,,,,,98.276,Retrieved 1_19_24 from https://www.who.int/data/gho/data/themes/topics/topic-details/GHO/child-mortality-and-causes-of-death,98.459,Retrieved 1_19_24 from https://www.who.int/data/gho/data/themes/topics/topic-details/GHO/child-mortality-and-causes-of-death,98.276,Retrieved 1_19_24 from https://www.who.int/data/gho/data/themes/topics/topic-details/GHO/child-mortality-and-causes-of-death,84.98426,standard
Cook Islands,COK,2003,1,0,81.85768352,standard,88.55181588,standard,75.80231177,standard,,,,,45.4,UNPD modern contraceptive use_married or in union retrieved 1_28_24 from https://population.un.org/dataportal/home?df=6db4f499-893c-4023-af9b-aedcdac7e2f24,,,,,,,,,,,,,,,,,89.9,WHO Low Birth weight retrieved 1_22_24 from https://www.who.int/data/nutrition/nlis/info/low-birth-weight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.17379652,standard,53.77691845,standard,32.9062812,standard,,,,,,,,,,,,,98.368,Retrieved 1_19_24 from https://www.who.int/data/gho/data/themes/topics/topic-details/GHO/child-mortality-and-causes-of-death,98.525,Retrieved 1_19_24 from https://www.who.int/data/gho/data/themes/topics/topic-details/GHO/child-mortality-and-causes-of-death,98.368,Retrieved 1_19_24 from https://www.who.int/data/gho/data/themes/topics/topic-details/GHO/child-mortality-and-causes-of-death,85.20393,standard
Cook Islands,COK,2004,1,0,82.30592928,standard,89.56881524,standard,75.83736803,standard,,,,,45.5,UNPD modern contraceptive use_married or in union retrieved 1_28_24 from https://population.un.org/dataportal/home?df=6db4f499-893c-4023-af9b-aedcdac7e2f24,,,,,,,,,,,,,,,,,89.9,WHO Low Birth weight retrieved 1_22_24 from https://www.who.int/data/nutrition/nlis/info/low-birth-weight,,,,,,,,,92.5,Key Indicators for Asia and the Pacific 2019 - https://www.adb.org/sites/default/files/publication/521981/ki2019.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.76438312,standard,55.21232547,standard,33.24277204,standard,,,,,,,,,,,,,98.451,Retrieved 1_19_24 from https://www.who.int/data/gho/data/themes/topics/topic-details/GHO/child-mortality-and-causes-of-death,98.596,Retrieved 1_19_24 from https://www.who.int/data/gho/data/themes/topics/topic-details/GHO/child-mortality-and-causes-of-death,98.451,Retrieved 1_19_24 from https://www.who.int/data/gho/data/themes/topics/topic-details/GHO/child-mortality-and-causes-of-death,85.42363,standard
Cook Islands,COK,2005,1,0,82.71297914,standard,90.40641874,standard,75.96667902,standard,,,,,45.6,UNPD modern contraceptive use_married or in union retrieved 1_28_24 from https://population.un.org/dataportal/home?df=6db4f499-893c-4023-af9b-aedcdac7e2f24,,,,,,,,,,,,,,,,,89.9,WHO Low Birth weight retrieved 1_22_24 from https://www.who.int/data/nutrition/nlis/info/low-birth-weight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.38214845,standard,56.31338711,standard,33.60010189,standard,99.83588,standard,,,,,60.20293,standard,65.90331,standard,55.66802,standard,98.526,Retrieved 1_19_24 from https://www.who.int/data/gho/data/themes/topics/topic-details/GHO/child-mortality-and-causes-of-death,98.671,Retrieved 1_19_24 from https://www.who.int/data/gho/data/themes/topics/topic-details/GHO/child-mortality-and-causes-of-death,98.526,Retrieved 1_19_24 from https://www.who.int/data/gho/data/themes/topics/topic-details/GHO/child-mortality-and-causes-of-death,85.64335,standard
Cook Islands,COK,2006,1,0,83.28463381,standard,91.0579546,standard,76.49452395,standard,,,,,45.7,UNPD modern contraceptive use_married or in union retrieved 1_28_24 from https://population.un.org/dataportal/home?df=6db4f499-893c-4023-af9b-aedcdac7e2f24,,,,,,,,,,,,,,,,,89.9,WHO Low Birth weight retrieved 1_22_24 from https://www.who.int/data/nutrition/nlis/info/low-birth-weight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.40418288,standard,57.51535629,standard,34.33973275,standard,,,,,,,,,,,,,98.612,Retrieved 1_19_24 from https://www.who.int/data/gho/data/themes/topics/topic-details/GHO/child-mortality-and-causes-of-death,98.733,Retrieved 1_19_24 from https://www.who.int/data/gho/data/themes/topics/topic-details/GHO/child-mortality-and-causes-of-death,98.612,Retrieved 1_19_24 from https://www.who.int/data/gho/data/themes/topics/topic-details/GHO/child-mortality-and-causes-of-death,85.8631,standard
Cook Islands,COK,2007,1,0,83.86693578,standard,91.35969975,standard,77.22509705,standard,,,,,45.8,UNPD modern contraceptive use_married or in union retrieved 1_28_24 from https://population.un.org/dataportal/home?df=6db4f499-893c-4023-af9b-aedcdac7e2f24,,,,,,,,,,,,,,,,,89.9,WHO Low Birth weight retrieved 1_22_24 from https://www.who.int/data/nutrition/nlis/info/low-birth-weight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.3840353,standard,58.28726822,standard,35.22354589,standard,96.47858,standard,,,,,61.49615,standard,73.60406,standard,52.23301,standard,98.689,Retrieved 1_19_24 from https://www.who.int/data/gho/data/themes/topics/topic-details/GHO/child-mortality-and-causes-of-death,98.799,Retrieved 1_19_24 from https://www.who.int/data/gho/data/themes/topics/topic-details/GHO/child-mortality-and-causes-of-death,98.689,Retrieved 1_19_24 from https://www.who.int/data/gho/data/themes/topics/topic-details/GHO/child-mortality-and-causes-of-death,86.08288,standard
Cook Islands,COK,2008,1,0,84.48218171,standard,91.50814396,standard,78.06093044,standard,,,,,46,UNPD modern contraceptive use_married or in union retrieved 1_28_24 from https://population.un.org/dataportal/home?df=6db4f499-893c-4023-af9b-aedcdac7e2f24,,,,,,,,,,,,,,,,,89.9,WHO Low Birth weight retrieved 1_22_24 from https://www.who.int/data/nutrition/nlis/info/low-birth-weight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.31204375,standard,58.95209145,standard,36.23269613,standard,,,,,,,,,,,,,98.76,Retrieved 1_19_24 from https://www.who.int/data/gho/data/themes/topics/topic-details/GHO/child-mortality-and-causes-of-death,98.861,Retrieved 1_19_24 from https://www.who.int/data/gho/data/themes/topics/topic-details/GHO/child-mortality-and-causes-of-death,98.76,Retrieved 1_19_24 from https://www.who.int/data/gho/data/themes/topics/topic-details/GHO/child-mortality-and-causes-of-death,86.30268,standard
Cook Islands,COK,2009,1,0,85.02449367,standard,91.53068054,standard,78.9029811,standard,,,,,46.2,UNPD modern contraceptive use_married or in union retrieved 1_28_24 from https://population.un.org/dataportal/home?df=6db4f499-893c-4023-af9b-aedcdac7e2f24,,,,,,,,,,,,,,,,,89.9,WHO Low Birth weight retrieved 1_22_24 from https://www.who.int/data/nutrition/nlis/info/low-birth-weight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.12703639,standard,59.40007825,standard,37.23621794,standard,,,,,,,,,,,,,98.824,Retrieved 1_19_24 from https://www.who.int/data/gho/data/themes/topics/topic-details/GHO/child-mortality-and-causes-of-death,98.921,Retrieved 1_19_24 from https://www.who.int/data/gho/data/themes/topics/topic-details/GHO/child-mortality-and-causes-of-death,98.824,Retrieved 1_19_24 from https://www.who.int/data/gho/data/themes/topics/topic-details/GHO/child-mortality-and-causes-of-death,86.52251,standard
Cook Islands,COK,2010,1,0,85.48261066,standard,91.48710708,standard,79.69365816,standard,,,,,46.5,UNPD modern contraceptive use_married or in union retrieved 1_28_24 from https://population.un.org/dataportal/home?df=6db4f499-893c-4023-af9b-aedcdac7e2f24,,,,,,,,,,,,,,,,,89.9,WHO Low Birth weight retrieved 1_22_24 from https://www.who.int/data/nutrition/nlis/info/low-birth-weight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.9113871,standard,59.73857506,standard,38.20639619,standard,97.13376,standard,96.81668,standard,97.43063,standard,65.23605,standard,67.98246,standard,62.60504,standard,98.885,Retrieved 1_19_24 from https://www.who.int/data/gho/data/themes/topics/topic-details/GHO/child-mortality-and-causes-of-death,98.964,Retrieved 1_19_24 from https://www.who.int/data/gho/data/themes/topics/topic-details/GHO/child-mortality-and-causes-of-death,98.885,Retrieved 1_19_24 from https://www.who.int/data/gho/data/themes/topics/topic-details/GHO/child-mortality-and-causes-of-death,86.74236,standard
Cook Islands,COK,2011,1,0,85.75541635,standard,91.48495466,standard,80.14730133,standard,,,,,46.7,UNPD modern contraceptive use_married or in union retrieved 1_28_24 from https://population.un.org/dataportal/home?df=6db4f499-893c-4023-af9b-aedcdac7e2f24,,,,,,,,,,,,,,,,,89.9,WHO Low Birth weight retrieved 1_22_24 from https://www.who.int/data/nutrition/nlis/info/low-birth-weight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.608182,standard,60.14842915,standard,38.88305502,standard,95.06794,standard,96.36175,standard,93.85366,standard,57.18884,standard,65.4267,standard,49.26316,standard,98.933,Retrieved 1_19_24 from https://www.who.int/data/gho/data/themes/topics/topic-details/GHO/child-mortality-and-causes-of-death,99.01,Retrieved 1_19_24 from https://www.who.int/data/gho/data/themes/topics/topic-details/GHO/child-mortality-and-causes-of-death,98.933,Retrieved 1_19_24 from https://www.who.int/data/gho/data/themes/topics/topic-details/GHO/child-mortality-and-causes-of-death,86.96224,standard
Cook Islands,COK,2012,1,0,85.95294111,standard,91.45970369,standard,80.48236436,standard,,,,,46.9,UNPD modern contraceptive use_married or in union retrieved 1_28_24 from https://population.un.org/dataportal/home?df=6db4f499-893c-4023-af9b-aedcdac7e2f24,,,,,,,,,,,,,,,,,89.9,WHO Low Birth weight retrieved 1_22_24 from https://www.who.int/data/nutrition/nlis/info/low-birth-weight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.23088713,standard,60.5012059,standard,39.50418832,standard,88.52772,standard,90.33531,standard,86.82746,standard,77.58242,standard,74.14966,standard,80.81023,standard,98.977,Retrieved 1_19_24 from https://www.who.int/data/gho/data/themes/topics/topic-details/GHO/child-mortality-and-causes-of-death,99.051,Retrieved 1_19_24 from https://www.who.int/data/gho/data/themes/topics/topic-details/GHO/child-mortality-and-causes-of-death,98.977,Retrieved 1_19_24 from https://www.who.int/data/gho/data/themes/topics/topic-details/GHO/child-mortality-and-causes-of-death,87.18215,standard
